model,env,item_id,lp__abstract__failed,lp__abstract__gold,lp__abstract_min__failed,lp__abstract_min__gold,lp__fail__distractor0,lp__fail__distractor1,lp__fail__failed,lp__fail__gold,lp__fail_early__failed,lp__fail_early__gold,lp__fail_echo__failed,lp__fail_echo__gold,lp__fail_instr__failed,lp__fail_instr__gold,lp__fail_k2__failed,lp__fail_k2__gold,lp__fail_k3__failed,lp__fail_k3__gold,lp__fail_other__failed,lp__fail_other__gold,lp__fail_terse__failed,lp__fail_terse__gold,lp__fail_verbose__failed,lp__fail_verbose__gold,lp__neut__failed,lp__neut__gold,lp__neut_pad__failed,lp__neut_pad__gold,lp__pre__distractor0,lp__pre__distractor1,lp__pre__failed,lp__pre__gold,lp__succ__failed,lp__succ__gold,greedy__abstract__failed,greedy__abstract__gold,greedy__abstract_min__failed,greedy__abstract_min__gold,greedy__fail__distractor0,greedy__fail__distractor1,greedy__fail__failed,greedy__fail__gold,greedy__fail_early__failed,greedy__fail_early__gold,greedy__fail_echo__failed,greedy__fail_echo__gold,greedy__fail_instr__failed,greedy__fail_instr__gold,greedy__fail_k2__failed,greedy__fail_k2__gold,greedy__fail_k3__failed,greedy__fail_k3__gold,greedy__fail_other__failed,greedy__fail_other__gold,greedy__fail_terse__failed,greedy__fail_terse__gold,greedy__fail_verbose__failed,greedy__fail_verbose__gold,greedy__neut__failed,greedy__neut__gold,greedy__neut_pad__failed,greedy__neut_pad__gold,greedy__pre__distractor0,greedy__pre__distractor1,greedy__pre__failed,greedy__pre__gold,greedy__succ__failed,greedy__succ__gold,ntok__abstract__failed,ntok__abstract__gold,ntok__abstract_min__failed,ntok__abstract_min__gold,ntok__fail__distractor0,ntok__fail__distractor1,ntok__fail__failed,ntok__fail__gold,ntok__fail_early__failed,ntok__fail_early__gold,ntok__fail_echo__failed,ntok__fail_echo__gold,ntok__fail_instr__failed,ntok__fail_instr__gold,ntok__fail_k2__failed,ntok__fail_k2__gold,ntok__fail_k3__failed,ntok__fail_k3__gold,ntok__fail_other__failed,ntok__fail_other__gold,ntok__fail_terse__failed,ntok__fail_terse__gold,ntok__fail_verbose__failed,ntok__fail_verbose__gold,ntok__neut__failed,ntok__neut__gold,ntok__neut_pad__failed,ntok__neut_pad__gold,ntok__pre__distractor0,ntok__pre__distractor1,ntok__pre__failed,ntok__pre__gold,ntok__succ__failed,ntok__succ__gold,ctx__abstract,ctx__abstract_min,ctx__fail,ctx__fail_early,ctx__fail_echo,ctx__fail_instr,ctx__fail_k2,ctx__fail_k3,ctx__fail_other,ctx__fail_terse,ctx__fail_verbose,ctx__neut,ctx__neut_pad,ctx__pre,ctx__succ,G,G_pad,copy,sem,copy_pad,sem_pad,polarity,G_abstract,delta_abstract,repair,repair_abstract,margin_pre,margin_fail,margin_abstract,margin_shift,G_fail_echo,delta_fail_echo,G_fail_terse,delta_fail_terse,G_fail_verbose,delta_fail_verbose,G_fail_instr,delta_fail_instr,G_fail_k2,delta_fail_k2,G_fail_k3,delta_fail_k3,G_fail_early,delta_fail_early,G_fail_other,delta_fail_other,G_abstract_min,delta_abstract_min,copy_succ,sem_succ,G_per_token,copy_per_token,sem_per_token,G_negative,p_repeat_pre,p_repeat_fail,p_repeat_abstract,p_repeat_neut,p_repeat_succ,p_repeat_shift,greedy_repeat_pre,greedy_repeat_fail,greedy_repeat_abstract
smollm2-135m,toolshed,toolshed-0056-s1-type_swap-3,-27.24927306175232,-27.013116598129272,,,-6.0921279191970825,-8.031155109405518,-3.4461365938186646,-3.0647629499435425,,,,,,,,,,,,,,,,,-7.36971378326416,-11.713870525360107,,,-12.937135219573975,-27.317349910736084,-22.191068172454834,-19.66401243209839,-3.690574884414673,-7.394199371337891,False,False,,,False,False,False,True,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,44.0,44.0,,,31.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,44.0,44.0,,,31.0,44.0,44.0,44.0,44.0,44.0,715.0,,766.0,,,,,,,,,747.0,,686.0,749.0,-18.74493157863617,-18.74493157863617,14.821354389190674,3.9235771894454956,,,0.2444382905960083,5.058204889297485,-23.803136467933655,16.599249482154846,-7.349104166030884,2.5270557403564453,0.38137364387512207,0.23615646362304688,-2.1456820964813232,,,,,,,,,,,,,,,,,,,18.50049328804016,0.2444382905960083,-0.42602117224173114,0.33684896339069714,0.089172208851034,1.0,9.561061699631732e-05,0.39286043912519963,0.4412337461247777,0.987183932779276,0.9759581697637909,0.3927648285082033,0.0,0.0,0.0
smollm2-135m,toolshed,toolshed-0059-s0-type_swap-3,-24.044821739196777,-19.550456047058105,-22.101069927215576,-18.298723697662354,-10.813703179359436,-14.438164353370667,-2.5460652709007263,-5.166218638420105,-2.5460480451583862,-5.16620397567749,-0.5840568989515305,-4.684823662042618,-1.7003609538078308,-4.414024710655212,-0.12542018108069897,-4.823034858331084,-0.0870841983705759,-5.966353544965386,-13.980056285858154,-5.5862343311309814,-0.8538161814212799,-3.141932189464569,-1.1270035803318024,-2.3168995678424835,-1.9564644694328308,-5.631713509559631,-2.223881021142006,-5.730662822723389,-23.510231494903564,-23.38484239578247,-23.091137409210205,-18.22348642349243,-3.8186694383621216,-7.023800253868103,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,21.0,21.0,21.0,21.0,15.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,15.0,21.0,21.0,21.0,21.0,21.0,639.0,621.0,663.0,663.0,688.0,691.0,716.0,769.0,653.0,655.0,692.0,648.0,664.0,610.0,653.0,-20.54507213830948,-20.54507213830948,21.134672939777374,-0.5896008014678955,20.8672563880682,-0.3221842497587204,1.2726041674613953,0.9536843299865723,-21.49875646829605,13.057267785072327,-1.3269696235656738,4.867650985717773,-2.6201533675193787,4.494365692138672,-7.487804353237152,-22.507080510258675,1.9620083719491959,-22.237321227788925,1.6922490894794464,-21.964133828878403,1.419061690568924,-21.390776455402374,0.8457043170928955,-22.965717228129506,2.4206450898200274,-23.00405321083963,2.4589810725301504,-20.54508936405182,1.722574234008789e-05,-9.11108112335205,-11.433991014957428,-0.9900674819946289,-19.55500465631485,19.272467970848083,1.2726041674613953,-0.9783367684909275,1.006412997132256,-0.028076228641328357,1.0,0.007551826913267297,0.9319184781960758,0.011048335303898909,0.9752833042369421,0.9610269029891993,0.9243666512828085,0.0,0.0,0.0
smollm2-135m,toolshed,toolshed-0059-s1-readonly_target-3,-35.26669991016388,-20.955365300178528,-48.8101019859314,-34.04396200180054,-20.975906133651733,-24.952194213867188,-3.164140820503235,-20.136411428451538,-1.9772760272026062,-16.743688821792603,-0.8868210911750793,-18.559992849826813,-3.2362608909606934,-19.587641716003418,-0.4462323561310768,-17.397582985460758,-0.17132096737623215,-21.680293671786785,-31.68479412794113,-9.085657775402069,-4.589569330215454,-20.292202949523926,-2.9744104146957397,-19.41670870780945,-3.80177640914917,-20.065624713897705,-2.891475558280945,-20.29051184654236,-29.306653022766113,-31.86185932159424,-46.1967077255249,-30.546957969665527,-2.630101203918457,-16.596335887908936,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22.0,22.0,22.0,22.0,12.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,12.0,22.0,22.0,22.0,22.0,22.0,682.0,664.0,708.0,708.0,734.0,736.0,763.0,818.0,691.0,703.0,718.0,692.0,712.0,653.0,699.0,-43.03256690502167,-43.03256690502167,42.39493131637573,0.6376355886459351,43.30523216724396,-0.27266526222229004,-0.5340396165847778,-10.930007815361023,-32.102559089660645,10.41054654121399,9.591592669487,15.649749755859375,-16.972270607948303,14.311334609985352,-32.62202036380768,-45.30988663434982,2.2773197293281555,-41.60713839530945,-1.4254285097122192,-43.22229731082916,0.18973040580749512,-42.96044683456421,-0.0721200704574585,-45.750475369393826,2.717908464372158,-46.02538675814867,2.9928198531270027,-44.219431698322296,1.1868647933006287,-14.51191359758377,-28.520653307437897,2.613394260406494,-45.64596116542816,43.566606521606445,-0.5340396165847778,-1.9560257684100757,1.9270423325625332,0.028983435847542503,1.0,3.3805140824303694e-08,0.9999999387074174,6.090684251048887e-07,0.9999999135628598,0.9999991399157987,0.9999999049022766,0.0,1.0,0.0
smollm2-360m,coderepair,mbpp-0003-undefined_name-2,-56.2444953918457,-23.402816772460938,,,-10.225020051002502,-17.196285843849182,-2.534596085548401,-4.2462509870529175,,,,,,,,,,,,,,,,,-3.1279515624046326,-5.793081521987915,,,-27.007938385009766,-37.00838851928711,-58.60042190551758,-23.99835205078125,-8.712508082389832,-11.303951025009155,False,False,,,False,False,True,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,54.0,52.0,,,52.0,51.0,54.0,52.0,,,,,,,,,,,,,,,,,54.0,52.0,,,52.0,51.0,54.0,52.0,54.0,52.0,177.0,,306.0,,,,,,,,,222.0,,150.0,224.0,-56.06582581996918,-56.06582581996918,55.472470343112946,0.5933554768562317,,,6.177911996841431,-2.355926513671875,-53.7098993062973,19.752101063728333,0.5955352783203125,34.60206985473633,-1.7116549015045166,32.841678619384766,-36.313724756240845,,,,,,,,,,,,,,,,,,,49.88791382312775,6.177911996841431,-1.038256033703133,1.0272679693169064,0.010988064386226513,1.0,8.945536738354524e-16,0.8467226012724974,5.458083798625939e-15,0.9349374162880165,0.9303088274243194,0.8467226012724965,0.0,1.0,0.0
smollm2-360m,coderepair,mbpp-0007-drop_return-0,-19.62480926513672,-25.99974250793457,,,-42.123868465423584,,-5.2909992933273315,-18.434669971466064,,,,,,,,,,,,,,,,,-10.75462818145752,-17.4628267288208,,,-53.137348651885986,,-23.454416751861572,-28.144955158233643,-15.87362813949585,-22.47882843017578,False,False,,,False,,False,False,,,,,,,,,,,,,,,,,False,False,,,False,,False,False,False,False,14.0,32.0,,,34.0,,14.0,32.0,,,,,,,,,,,,,,,,,14.0,32.0,,,34.0,,14.0,32.0,14.0,32.0,226.0,,297.0,,,,,,,,,231.0,,199.0,233.0,-18.16341745853424,-18.16341745853424,12.699788570404053,5.463628888130188,,,10.582628846168518,-3.8296074867248535,-14.333809971809387,9.710285186767578,2.1452126502990723,-4.69053840637207,-13.143670678138733,-6.374933242797852,-8.453132271766663,,,,,,,,,,,,,,,,,,,7.580788612365723,10.582628846168518,-1.2973869613238744,0.9071277550288609,0.3902592062950134,1.0,0.9909017960379373,0.9999980421676409,0.9982991642424167,0.9987806272163339,0.9986485168877268,0.009096246129703611,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0009-flip_arith-1,-89.85419857501984,-77.08537685871124,,,-27.194709956645966,,-4.915260970592499,-11.458068072795868,,,,,,,,,,,,,,,,,-6.694075703620911,-12.736950993537903,,,-101.08779692649841,,-90.3010766506195,-77.28402495384216,-8.22874927520752,-14.993875980377197,False,False,,,False,,False,False,,,,,,,,,,,,,,,,,False,False,,,False,,False,False,False,False,61.0,60.0,,,63.0,,61.0,60.0,,,,,,,,,,,,,,,,,61.0,60.0,,,63.0,,61.0,60.0,61.0,60.0,175.0,,305.0,,,,,,,,,227.0,,148.0,229.0,-85.38581568002701,-85.38581568002701,83.6070009469986,1.7788147330284119,,,3.3134883046150208,-0.4468780755996704,-84.93893760442734,65.8259568810463,0.1986480951309204,13.017051696777344,-6.542807102203369,12.768821716308594,-19.559858798980713,,,,,,,,,,,,,,,,,,,82.07232737541199,3.3134883046150208,-1.3997674701643772,1.3706065729016164,0.02916089726276085,1.0,2.222108764700856e-06,0.9985616323127843,2.848196518510313e-06,0.997630904863773,0.9988480272159964,0.9985594102040196,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0011-undefined_name-1,-94.23728114366531,-64.55364543199539,,,-15.53955602645874,-24.75926160812378,-6.3839240074157715,-7.162980079650879,,,,,,,,,,,,,,,,,-4.281811833381653,-6.627586007118225,,,-75.06799873709679,-82.78724464774132,-94.71813759207726,-64.31318840384483,-5.622674226760864,-8.243146419525146,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,102.0,99.0,,,98.0,100.0,102.0,99.0,,,,,,,,,,,,,,,,,102.0,99.0,,,98.0,100.0,102.0,99.0,102.0,99.0,179.0,,337.0,,,,,,,,,272.0,,152.0,274.0,-88.33421358466148,-88.33421358466148,90.4363257586956,-2.1021121740341187,,,-0.7612497806549072,-0.48085644841194153,-87.85335713624954,57.150208324193954,-0.24045702815055847,30.404949188232422,-0.7790560722351074,29.683635711669922,-31.18400526046753,,,,,,,,,,,,,,,,,,,89.09546336531639,-0.7612497806549072,-0.8660217018104067,0.8866306446930942,-0.02060894288268744,1.0,6.241501397012775e-14,0.6854270088567939,1.2839875349689556e-13,0.9125977497421072,0.9321675698277135,0.6854270088567315,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0056-flip_comparison2-0,-88.54701399803162,-80.36649489402771,,,-15.152663350105286,-22.16801369190216,-5.839751839637756,-8.013221859931946,,,,,,,,,,,,,,,,,-5.221925139427185,-7.0950998067855835,,,-68.82951033115387,-98.31425154209137,-89.91280806064606,-81.74351179599762,-6.721112489700317,-10.335162162780762,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,78.0,77.0,,,64.0,80.0,78.0,77.0,,,,,,,,,,,,,,,,,78.0,77.0,,,64.0,80.0,78.0,77.0,78.0,77.0,158.0,,233.0,,,,,,,,,229.0,,133.0,231.0,-84.0730562210083,-84.0730562210083,84.69088292121887,-0.6178267002105713,,,0.881360650062561,-1.365794062614441,-82.70726215839386,73.73028993606567,1.3770169019699097,8.169296264648438,-2.1734700202941895,8.180519104003906,-10.342766284942627,,,,,,,,,,,,,,,,,,,83.19169557094574,0.881360650062561,-1.0778596951411321,1.0857805502720368,-0.00792085513090476,1.0,6.976523567254597e-10,0.8977688705621021,0.0002799781142285746,0.8668251857648323,0.9737643375343316,0.8977688698644497,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0057-off_by_one-0,-65.2959189414978,-54.713815212249756,,,-18.60447072982788,-21.484477519989014,-4.81118631362915,-8.971285820007324,,,,,,,,,,,,,,,,,-5.652433812618256,-8.43205350637436,,,-66.77076119184494,-68.26065987348557,-65.75400704145432,-55.56807106733322,-6.296415090560913,-9.967618942260742,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,64.0,60.0,,,61.0,59.0,64.0,60.0,,,,,,,,,,,,,,,,,64.0,60.0,,,61.0,59.0,64.0,60.0,64.0,60.0,200.0,,270.0,,,,,,,,,253.0,,171.0,255.0,-60.942820727825165,-60.942820727825165,60.10157322883606,0.8412474989891052,,,1.4852287769317627,-0.45808809995651245,-60.48473262786865,46.5967852473259,0.8542558550834656,10.185935974121094,-4.160099506378174,10.582103729248047,-14.346035480499268,,,,,,,,,,,,,,,,,,,59.4575919508934,1.4852287769317627,-0.9522315738722682,0.9390870817005634,0.01314449217170477,1.0,3.7694725490967014e-05,0.984632753108955,2.5365283889001745e-05,0.941564523228083,0.9751856041057027,0.9845950583834641,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0058-flip_comparison-0,-44.01024830341339,-38.03169071674347,,,,,-5.819339752197266,-7.97771954536438,,,,,,,,,,,,,,,,,-5.97451376914978,-7.786958932876587,,,,,-45.652630627155304,-39.44110947847366,-7.533785343170166,-9.984229564666748,False,False,,,,,False,False,,,,,,,,,,,,,,,,,False,False,,,,,False,False,False,False,21.0,20.0,,,,,21.0,20.0,,,,,,,,,,,,,,,,,21.0,20.0,,,,,21.0,20.0,21.0,20.0,184.0,,206.0,,,,,,,,,194.0,,155.0,196.0,-39.83329087495804,-39.83329087495804,39.678116858005524,0.15517401695251465,,,1.7144455909729004,-1.6423823237419128,-38.190908551216125,31.463389933109283,1.409418761730194,6.211521148681641,-2.1583797931671143,5.978557586669922,-8.369900941848755,,,,,,,,,,,,,,,,,,,38.11884528398514,1.7144455909729004,-1.896823374998002,1.8894341360955011,0.007389238902500698,1.0,0.0020021667248282505,0.8964492445651637,0.002526079300371932,0.8596571348225057,0.9205939298066429,0.8944470778403355,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0064-drop_return-0,-70.89636188745499,-63.63369709253311,,,,,-7.476592063903809,-7.862678050994873,,,,,,,,,,,,,,,,,-7.8145060539245605,-8.9470796585083,,,,,-69.88328498601913,-61.9370111823082,-10.728045463562012,-10.808194160461426,False,False,,,,,False,False,,,,,,,,,,,,,,,,,False,False,,,,,False,False,False,False,61.0,63.0,,,,,61.0,63.0,,,,,,,,,,,,,,,,,61.0,63.0,,,,,61.0,63.0,61.0,63.0,300.0,,416.0,,,,,,,,,350.0,,271.0,352.0,-62.406692922115326,-62.406692922115326,62.068778932094574,0.33791399002075195,,,3.251453399658203,1.013076901435852,-63.41976982355118,54.074333131313324,-1.6966859102249146,7.9462738037109375,-0.38608598709106445,7.262664794921875,-8.332359790802002,,,,,,,,,,,,,,,,,,,59.15523952245712,3.251453399658203,-1.0230605397068087,1.017520966099911,0.005539573606897573,1.0,0.00035385344781188843,0.5953401263642294,0.0007007455025015042,0.7563135359280367,0.5200264548546757,0.5949862729164175,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0069-flip_comparison-0,-100.30774194002151,-97.26419335603714,,,-22.78012901544571,-25.6024289727211,-8.344794809818268,-13.36784416437149,,,,,,,,,,,,,,,,,-6.610829591751099,-12.017779111862183,,,-101.35486754775047,-107.18889006972313,-98.14700469374657,-95.3131500184536,-9.244744300842285,-14.751213073730469,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,149.0,149.0,,,149.0,146.0,149.0,149.0,,,,,,,,,,,,,,,,,149.0,149.0,,,149.0,146.0,149.0,149.0,149.0,149.0,200.0,,434.0,,,,,,,,,340.0,,173.0,342.0,-89.8022098839283,-89.8022098839283,91.53617510199547,-1.7339652180671692,,,0.8999494910240173,2.160737246274948,-91.96294713020325,81.94530585408211,-1.9510433375835419,2.8338546752929688,-5.023049354553223,3.043548583984375,-7.856904029846191,,,,,,,,,,,,,,,,,,,88.90226039290428,0.8999494910240173,-0.6026993951941496,0.6143367456509763,-0.011637350456826638,1.0,0.05539715837185782,0.9934580905178141,0.045496818148214,0.9955347264128332,0.9959559999764159,0.9380609321459563,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0070-undefined_name-1,-112.87316036224365,-94.93395900726318,,,-15.989173889160156,,-6.468285322189331,-6.745284080505371,,,,,,,,,,,,,,,,,-3.2531967163085938,-4.580180287361145,,,-99.35695964097977,,-116.85405284166336,-98.99290782213211,-6.482164621353149,-7.840294122695923,False,False,,,False,,False,False,,,,,,,,,,,,,,,,,True,False,,,False,,False,False,False,False,77.0,75.0,,,64.0,,77.0,75.0,,,,,,,,,,,,,,,,,77.0,75.0,,,64.0,,77.0,75.0,77.0,75.0,209.0,,385.0,,,,,,,,,277.0,,182.0,279.0,-110.38576751947403,-110.38576751947403,113.60085612535477,-3.2150886058807373,,,0.01387929916381836,-3.9808924794197083,-106.40487504005432,92.24762374162674,4.058948814868927,17.86114501953125,-0.27699875831604004,17.93920135498047,-18.13814377784729,,,,,,,,,,,,,,,,,,,110.37188822031021,0.01387929916381836,-1.4335813963568056,1.4753357938357763,-0.04175439747897061,1.0,1.0324539167666025e-08,0.5687865601724584,1.6184669479828494e-08,0.7903412443342838,0.7954555244893324,0.5687865498479193,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0072-flip_bool-0,-33.59924405813217,-34.189286172389984,,,-18.188164949417114,,-1.8934835195541382,-8.520431280136108,,,,,,,,,,,,,,,,,-2.3174277544021606,-9.53793716430664,,,-39.33015841245651,,-32.879760921001434,-32.874965846538544,-4.083538055419922,-10.947651386260986,False,False,,,False,,True,False,,,,,,,,,,,,,,,,,True,False,,,False,,False,False,False,False,26.0,26.0,,,25.0,,26.0,26.0,,,,,,,,,,,,,,,,,26.0,26.0,,,25.0,,26.0,26.0,26.0,26.0,177.0,,202.0,,,,,,,,,192.0,,148.0,194.0,-30.986277401447296,-30.986277401447296,30.562333166599274,0.42394423484802246,,,2.1900545358657837,0.7194831371307373,-31.705760538578033,24.354534566402435,-1.3143203258514404,0.004795074462890625,-6.62694776058197,-0.5900421142578125,-6.631742835044861,,,,,,,,,,,,,,,,,,,28.796222865581512,2.1900545358657837,-1.1917799000556653,1.1754743525615106,0.01630554749415471,1.0,0.4984084613476628,0.9986774688965984,0.6433748086023762,0.9992691048720086,0.9989564818037417,0.5002690075489356,0.0,1.0,0.0
smollm2-360m,coderepair,mbpp-0074-drop_return-1,-166.04963552951813,-156.7124925851822,,,-15.8636794090271,-36.35771322250366,-9.593903541564941,-10.17570686340332,,,,,,,,,,,,,,,,,-4.861220359802246,-5.032705187797546,,,-162.48506850004196,-178.0735542178154,-166.21030348539352,-156.23978346586227,-9.4725022315979,-9.584132194519043,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,181.0,182.0,,,182.0,184.0,181.0,182.0,,,,,,,,,,,,,,,,,181.0,182.0,,,182.0,184.0,181.0,182.0,181.0,182.0,201.0,,393.0,,,,,,,,,371.0,,172.0,373.0,-156.61639994382858,-156.61639994382858,161.34908312559128,-4.732683181762695,,,-0.12140130996704102,-0.16066795587539673,-156.4557319879532,146.06407660245895,-0.47270911931991577,9.97052001953125,-0.5818033218383789,9.337142944335938,-10.552323341369629,,,,,,,,,,,,,,,,,,,156.73780125379562,-0.12140130996704102,-0.8652839775902131,0.8914313984839297,-0.02614742089371655,1.0,4.666554847321451e-05,0.6407043638489391,8.808299779537981e-05,0.5427664554010306,0.5278785466160311,0.6406576983004659,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0082-drop_return-0,-37.33190965652466,-29.407833576202393,,,-38.61483383178711,,-3.6331066489219666,-5.639632701873779,,,,,,,,,,,,,,,,,-3.257314145565033,-4.537683010101318,,,-59.79693365097046,,-39.403878688812256,-30.467551708221436,-9.528885841369629,-10.692668914794922,False,False,,,False,,False,False,,,,,,,,,,,,,,,,,False,False,,,False,,False,False,False,False,28.0,29.0,,,31.0,,28.0,29.0,,,,,,,,,,,,,,,,,28.0,29.0,,,31.0,,28.0,29.0,28.0,29.0,255.0,,356.0,,,,,,,,,274.0,,228.0,276.0,-35.77077203989029,-35.77077203989029,36.14656454324722,-0.3757925033569336,,,5.895779192447662,-2.0719690322875977,-33.69880300760269,24.827919006347656,1.059718132019043,8.93632698059082,-2.0065260529518127,7.924076080322266,-10.942853033542633,,,,,,,,,,,,,,,,,,,29.874992847442627,5.895779192447662,-1.2775275728532247,1.2909487336874008,-0.0134211608341762,1.0,0.0001315059454022518,0.881480570700973,0.00036179314253504975,0.7825125587861363,0.7620194392594203,0.8813490647555707,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0083-flip_arith-2,-101.23056042194366,-94.6138459444046,,,-23.774435997009277,-35.00340175628662,-5.436893939971924,-11.10553503036499,,,,,,,,,,,,,,,,,-3.4893959760665894,-8.610241293907166,,,-94.14898186922073,-115.41399651765823,-98.96929436922073,-91.68346673250198,-5.3417112827301025,-10.836244344711304,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,91.0,91.0,,,78.0,93.0,91.0,91.0,,,,,,,,,,,,,,,,,91.0,91.0,,,78.0,93.0,91.0,91.0,91.0,91.0,182.0,,272.0,,,,,,,,,262.0,,153.0,264.0,-93.53240042924881,-93.53240042924881,95.47989839315414,-1.9474979639053345,,,-0.09518265724182129,2.261266052722931,-95.79366648197174,80.577931702137,-2.9303792119026184,7.28582763671875,-5.668641090393066,6.6167144775390625,-12.954468727111816,,,,,,,,,,,,,,,,,,,93.62758308649063,-0.09518265724182129,-1.0278285761455914,1.0492296526720235,-0.021401076526432247,1.0,0.0006311249178727917,0.9965593145237627,0.001336031798839833,0.9940644675157675,0.9959076414687662,0.9959281896058899,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0084-drop_return-0,-36.63756024837494,-51.301512122154236,,,-46.444552421569824,-31.66165828704834,-3.004891276359558,-27.504870414733887,,,,,,,,,,,,,,,,,-4.682998299598694,-29.100079655647278,,,-68.787382543087,-55.51087039709091,-36.41215366125107,-51.21719592809677,-5.449657678604126,-30.531285762786865,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,32.0,51.0,,,53.0,51.0,32.0,51.0,,,,,,,,,,,,,,,,,32.0,51.0,,,53.0,51.0,32.0,51.0,32.0,51.0,162.0,,191.0,,,,,,,,,183.0,,133.0,185.0,-33.40726238489151,-33.40726238489151,31.729155361652374,1.6781070232391357,,,2.444766402244568,0.22540658712387085,-33.63266897201538,23.712325513362885,-0.0843161940574646,-14.805042266845703,-24.49997913837433,-14.663951873779297,-9.694936871528625,,,,,,,,,,,,,,,,,,,30.962495982646942,2.444766402244568,-1.0439769495278597,0.9915361050516367,0.05244084447622299,1.0,0.9999996231732659,0.9999999999767435,0.999999571918527,0.999999999975123,0.9999999999872007,3.7680347764190714e-07,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0085-undefined_name-1,-60.52020835876465,-28.545272827148438,,,-18.05974054336548,,-3.606698304414749,-6.464848279953003,,,,,,,,,,,,,,,,,-3.0055029094219208,-5.176239013671875,,,-40.03791069984436,,-61.95639443397522,-29.458303689956665,-9.983847886323929,-12.36652684211731,False,False,,,False,,False,False,,,,,,,,,,,,,,,,,False,False,,,False,,False,False,False,False,30.0,28.0,,,26.0,,30.0,28.0,,,,,,,,,,,,,,,,,30.0,28.0,,,26.0,,30.0,28.0,30.0,28.0,261.0,,393.0,,,,,,,,,282.0,,234.0,284.0,-58.34969612956047,-58.34969612956047,58.9508915245533,-0.6011953949928284,,,6.37714958190918,-1.4361860752105713,-56.9135100543499,22.993455410003662,0.9130308628082275,32.498090744018555,-2.858149975538254,31.97493553161621,-35.35624071955681,,,,,,,,,,,,,,,,,,,51.97254654765129,6.37714958190918,-1.944989870985349,1.96502971748511,-0.020039846499760944,1.0,7.695688383832737e-15,0.9457379668273326,1.2985597559813252e-14,0.8975906502972034,0.9154969153094676,0.9457379668273249,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0091-flip_bool-0,-41.75473773479462,-31.288976550102234,,,-15.227689027786255,-29.005229234695435,-3.6896740198135376,-4.606994390487671,,,,,,,,,,,,,,,,,-4.121807813644409,-5.727212429046631,,,-39.27078139781952,-52.80884826183319,-43.40331161022186,-30.867634654045105,-7.005419969558716,-8.125629186630249,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,34.0,34.0,,,33.0,36.0,34.0,34.0,,,,,,,,,,,,,,,,,34.0,34.0,,,33.0,36.0,34.0,34.0,34.0,34.0,217.0,,264.0,,,,,,,,,240.0,,188.0,242.0,-39.713637590408325,-39.713637590408325,39.281503796577454,0.4321337938308716,,,3.3157459497451782,-1.648573875427246,-38.06506371498108,26.260640263557434,-0.4213418960571289,12.535676956176758,-0.9173203706741333,10.465761184692383,-13.452997326850891,,,,,,,,,,,,,,,,,,,36.39789164066315,3.3157459497451782,-1.1680481644237743,1.1553383469581604,0.01270981746561387,1.0,3.595222463231032e-06,0.7144908197590409,2.849477901643084e-05,0.8327723998132642,0.7540275220052379,0.7144872245365778,0.0,0.0,0.0
